"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"서울특별시 종로구 중학동","일반","1**","종로1길","일반상업","제2종근린생활","25m이상","343.9","129.90","570,000","null","202207","20"," ","1984","20230215","중개거래","서울 광진구, 서울 중랑구"
"서울특별시 종로구 창신동","일반","2**","지봉로","준주거","제2종근린생활","8m미만","63.83","99.20","145,000","null","202201","12"," ","1960","","중개거래","서울 강남구"
"서울특별시 종로구 창신동","일반","5**","종로","준주거","제2종근린생활","8m미만","236.96","157.00","179,000","null","202201","28"," ","1961","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","7**","지봉로17길","제3종일반주거","제1종근린생활","12m미만","8.92"," ","2,000","1","202202","3"," ","1992","","직거래","-"
"서울특별시 종로구 창신동","일반","4**","종로46가길","일반상업","숙박","8m미만","23.15","66.08","141,929","null","202202","28"," ","1938","","직거래","-"
"서울특별시 종로구 창신동","일반","4**","종로48길","일반상업","숙박","8m미만","49.59","165.30","355,000","null","202202","28"," ","1937","","직거래","-"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","업무","25m이상","17.63"," ","8,000","null","202203","7"," ","1997","","직거래","-"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","제1종근린생활","12m미만","12.5"," ","29,500","null","202203","15"," ","1970","","중개거래","서울 용산구"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","제1종근린생활","12m미만","12.89"," ","39,000","null","202203","17"," ","1970","20220414","중개거래","서울 용산구"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","제1종근린생활","12m미만","12.89"," ","39,000","null","202203","17"," ","1970","","중개거래","서울 용산구"
"서울특별시 종로구 창신동","일반","1**","종로51길","제3종일반주거","제2종근린생활","8m미만","17.61","29.40","26,000","null","202203","18"," ","2001","","직거래","-"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","판매","25m이상","8.41"," ","8,500","null","202203","18"," ","1997","","중개거래","서울 중구"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","10.91"," ","13,000","null","202203","25"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","19.64"," ","15,000","null","202203","25"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","10.71"," ","18,000","null","202203","25"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","10.09"," ","14,000","null","202203","25"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","청계천로","일반상업","판매","25m미만","14.41"," ","68,000","null","202204","2"," ","1968","","중개거래","서울 성동구, 서울 종로구"
"서울특별시 종로구 창신동","일반","4**","종로48길","일반상업","제2종근린생활","8m미만","409.61","142.10","405,000","null","202204","22"," ","1984","","중개거래","서울 송파구"
"서울특별시 종로구 창신동","일반","4**","종로48길","일반상업","제2종근린생활","8m미만","409.61","142.10","405,000","null","202204","22"," ","1984","20221208","중개거래","서울 송파구"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","제2종근린생활","12m미만","10.58"," ","20,000","4","202204","23"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","판매","12m미만","11.57"," ","21,500","4","202204","28"," ","1970","","중개거래","서울 종로구, 서울 중구"
"서울특별시 종로구 창신동","일반","4**","종로44길","일반상업","제1종근린생활","12m미만","46.91","70.00","195,000","null","202204","29"," ","1959","","직거래","-"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","11.11"," ","24,500","3","202205","3"," ","1970","","중개거래","서울 성동구, 서울 종로구"
"서울특별시 종로구 창신동","일반","5**","종로","일반상업","제2종근린생활","25m이상","99.17","126.00","613,517","null","202205","4"," ","1942","20220718","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","5**","종로","일반상업","제2종근린생활","25m이상","99.17","126.00","613,517","null","202205","4"," ","1942","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","7**","낙산길","제3종일반주거","제2종근린생활","12m미만","17.64"," ","9,000","null","202205","11"," ","1993","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","업무","25m이상","40.45"," ","14,400","null","202205","19"," ","1997","","직거래","-"
"서울특별시 종로구 창신동","일반","5**","종로","일반상업","제1종근린생활","25m이상","99.81","110.10","325,000","null","202205","20"," ","null","","중개거래","서울 용산구, 서울 종로구, 서울 중구"
"서울특별시 종로구 창신동","일반","4**","종로50길","일반상업","제2종근린생활","12m미만","92.57","25.73","92,750","null","202205","30"," ","1984","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","4**","종로50길","일반상업","제2종근린생활","12m미만","52.9","14.70","68,000","null","202205","30"," ","1984","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","4**","종로50길","일반상업","제2종근린생활","12m미만","119.02","33.08","119,250","null","202205","30"," ","1984","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","6**","낙산성곽동길","제2종일반주거","제2종근린생활","8m미만","37.17"," ","35,000","1","202206","2"," ","1998","","중개거래","서울 용산구"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","판매","12m미만","10.58"," ","21,000","4","202206","3"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","6**","창신길","제3종일반주거","제1종근린생활","12m미만","45.36","86.00","220,000","null","202206","9"," ","1932","","중개거래","서울 서초구, 서울 종로구"
"서울특별시 종로구 창신동","일반","6**","창신길","제3종일반주거","제2종근린생활","12m미만","56.56","86.00","215,000","null","202206","9"," ","null","","중개거래","서울 서초구, 서울 종로구"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","업무","25m이상","40.45"," ","16,000","null","202206","13"," ","1997","","직거래","-"
"서울특별시 종로구 창신동","일반","3**","종로52길","일반상업","제2종근린생활","8m미만","61.16","128.90","200,000","null","202206","24"," ","null","20220818","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","4**","종로44길","일반상업","판매","12m미만","16.56"," ","26,000","2","202206","28"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","4**","종로44길","일반상업","제1종근린생활","12m미만","51.94","40.90","124,200","null","202207","7"," ","1957","","직거래","-"
"서울특별시 종로구 창신동","일반","4**","지봉로4가길","일반상업","제1종근린생활","8m미만","49.16","102.80","217,700","null","202207","8"," ","1961","20220901","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","업무","25m이상","43.85"," ","15,000","null","202207","20"," ","1997","","직거래","-"
"서울특별시 종로구 창신동","집합","4**","-","일반상업","판매","12m미만","9.39"," ","22,000","3","202207","28"," ","1970","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","3**","종로52길","일반상업","제2종근린생활","8m미만","61.16","128.90","210,000","null","202208","18"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","2*","지봉로","제3종일반주거","제1종근린생활","25m이상","77.63"," ","17,000","null","202209","28"," ","2003","","직거래","-"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","제2종근린생활","25m이상","10.74"," ","10,200","null","202210","14"," ","1996","","직거래","-"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","제2종근린생활","25m이상","15.6"," ","14,800","null","202210","14"," ","1996","","직거래","-"
"서울특별시 종로구 창신동","일반","4**","지봉로4가길","일반상업","제1종근린생활","8m미만","49.16","102.80","217,700","null","202210","20"," ","1961","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","4**","지봉로4가길","일반상업","제2종근린생활","8m미만","194.19","186.80","395,500","null","202210","21"," ","1966","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","일반","7*","지봉로","제3종일반주거","제1종근린생활","25m이상","47.31","11.80","16,000","null","202211","11"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","집합","3**","지봉로","일반상업","판매","25m이상","8.41"," ","5,000","null","202212","1"," ","1997","","중개거래","서울 광진구"
"서울특별시 종로구 창신동","일반","4**","지봉로","일반상업","제2종근린생활","25m이상","30.95","42.98","72,000","null","202212","21"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 청진동","일반","2*","종로5길","일반상업","제2종근린생활","8m미만","29.75","26.40","106,100","null","202205","25"," ","null","","중개거래","서울 종로구"
"서울특별시 종로구 청진동","일반","1*","종로5길","일반상업","제2종근린생활","12m미만","131.83","78.72","423,818","null","202207","1"," ","1958","","중개거래","서울 종로구"
"서울특별시 종로구 청진동","일반","1*","종로5길","일반상업","제2종근린생활","12m미만","105.47","62.98","480,060","null","202207","5"," ","1958","","중개거래","서울 종로구"
"서울특별시 종로구 체부동","일반","4*","자하문로","제3종일반주거","제2종근린생활","25m이상","861.82","184.40","600,000","null","202206","20"," ","1970","20221207","중개거래","서울 영등포구"
"서울특별시 종로구 체부동","일반","4*","자하문로","제3종일반주거","제2종근린생활","25m이상","861.82","184.40","595,000","null","202206","20"," ","1970","","중개거래","서울 영등포구"
"서울특별시 종로구 충신동","일반","1**","김상옥로","일반상업","제2종근린생활","25m미만","211.65","87.50","198,750","null","202205","4"," ","2005","20220628","중개거래","서울 강남구"
"서울특별시 종로구 충신동","일반","1**","김상옥로","일반상업","제2종근린생활","25m미만","211.65","87.50","198,750","null","202206","28"," ","2005","","중개거래","서울 강남구"
"서울특별시 종로구 충신동","일반","1**","율곡로20길","일반상업","제1종근린생활","8m미만","544.09","157.70","270,000","null","202207","12"," ","1992","","중개거래","서울 종로구"
